,CBA-WBC,CBA-ANZ,CBA-NAB,CBA-MQG,WBC-ANZ,WBC-NAB,WBC-MQG,ANZ-NAB,ANZ-MQG,NAB-MQG
2014-10-10,0.5039497625018206,0.6575374407873152,0.45350149452009214,0.2392197542771597,0.5380691263896066,0.5009183879157337,0.19822224676128952,0.4709987200310094,0.24005207591970779,0.17153844701752385
2014-10-13,0.5226744353589132,0.6565702435003157,0.4443553212851269,0.23526232397693803,0.5414763267880792,0.5010618903738449,0.20078657666026078,0.4728166430592058,0.23675160294040953,0.17591257825870343
2014-10-14,0.5184108917623916,0.6661103849616685,0.4400435243198314,0.236047930442832,0.5434120959146259,0.49246115643197996,0.20523337161333455,0.46864304230365417,0.22860474577412626,0.17069964427181072
2014-10-15,0.5219174370087171,0.68048355168676,0.4447282480334036,0.24224955133185277,0.5618517775326796,0.49216765962506615,0.21342992398104887,0.48338912863653116,0.21946475163404577,0.19181157108509295
2014-10-16,0.5229814014800643,0.6689061090539073,0.447048906515363,0.23842150181500665,0.563188028779956,0.49603723637753394,0.2129477805154829,0.49424194166958446,0.21366286113316457,0.1910022891994716
2014-10-17,0.5168040560555712,0.6718969808560566,0.4591819184186101,0.22781529654599075,0.5647027345852237,0.5036878849731663,0.22231902421437755,0.498961738325875,0.21390169237798906,0.19513561205177532
2014-10-20,0.5233701158793806,0.6770942989851781,0.458231424406645,0.22942094538265523,0.5663675837741178,0.5143259383698066,0.2213830729033477,0.50239398937441,0.21537136142103197,0.19674480281962303
2014-10-21,0.5147494182425192,0.69043579402323,0.4562781731938266,0.23073491888578745,0.564657712445742,0.509978806927781,0.22421176852031843,0.5114171105109608,0.22392928218964037,0.20175023977311435
2014-10-22,0.5218598539788489,0.677728951244846,0.45861455987434097,0.2332557397679027,0.5719150835563165,0.518076689958793,0.22535957526485073,0.5078602285279321,0.22797412548325013,0.2225172700001934
2014-10-23,0.5383070103567965,0.6665232417043819,0.4607965387131029,0.2606724307695497,0.5845318478473758,0.5272671084003936,0.22621220647056117,0.5004244659733735,0.2257083606837833,0.22864007070799253
2014-10-24,0.5354629431043602,0.6566925174241933,0.4604842536026591,0.2697545692004052,0.5791663312801175,0.5155379884671973,0.23803889010289447,0.4945025424227183,0.22119200748962586,0.23364758688559673
2014-10-27,0.544640172695482,0.6661567135128367,0.4599822707220531,0.2671728442322765,0.5829351255216543,0.5206640721688872,0.23243030736035886,0.4934507101254776,0.2247075491140913,0.226286005790437
2014-10-28,0.5409092624632859,0.6556412532891746,0.45782200760188896,0.2566656037278444,0.5786922559996038,0.5123345859594558,0.21968312721058925,0.4896361954960805,0.21140971463551161,0.22635583637512013
2014-10-29,0.5404856829361205,0.6571143483735015,0.4602311137771483,0.2613254746519419,0.5910828933184865,0.5176621496312567,0.2196204216253781,0.4799802652515085,0.21192995925802238,0.23595803428877882
2014-10-30,0.5488494860179927,0.6536647513544536,0.46025247758468457,0.2669905559953504,0.6007962602113383,0.5298283649405217,0.20841016679294255,0.49820323196740735,0.21832854513945166,0.23178870741669577
2014-10-31,0.5514928781253725,0.6655215125017582,0.4713621337466456,0.26117994759692076,0.5989167972303915,0.5389239959978614,0.20530844683677119,0.493189665851382,0.22766737017128724,0.23885237722942687
2014-11-03,0.5415036713415682,0.6762560211726044,0.47772446653982026,0.2636218907506318,0.5924852519906629,0.544067260573175,0.21091451429713826,0.5060377753439933,0.2187985367671439,0.2536591285621612
2014-11-04,0.5478725732501369,0.6800979786845517,0.4619160901006464,0.2608588812961048,0.5841663616971594,0.5396317498258786,0.20687208343486208,0.5004231416549069,0.2072517683797097,0.24966615666466052
2014-11-05,0.5470272018422496,0.6777791795442591,0.4457471419729644,0.25512226033815666,0.600258117280403,0.5211251885608577,0.20985641701027102,0.49540024377726066,0.2258363304240676,0.24161292302081416
2014-11-06,0.5444235765263701,0.6905060171610701,0.4542207636710499,0.2595988839926723,0.6151374124128941,0.5166990883761889,0.21377382441315151,0.4967803381796303,0.2301627682601275,0.2530784609341179
2014-11-07,0.5568914124837305,0.6853625597905693,0.4572398301232793,0.25370146187643305,0.6105083862726454,0.510286156922979,0.2079899700208947,0.4865687114698365,0.21697243252780307,0.26001135665754105
2014-11-10,0.5425704760018961,0.6806384773545671,0.45272091627504885,0.24862111881559024,0.6332148793673719,0.5012833737873152,0.21077737259844942,0.49432168645874885,0.22072037678999967,0.26737814322323605
2014-11-11,0.5487267557364796,0.6793649905033154,0.4345838659167781,0.2473394012746446,0.6271326237143369,0.49737074150230753,0.2118862836667128,0.49707596469144133,0.1997059590559409,0.26903809202986295
2014-11-12,0.5484691596123792,0.6819002676975342,0.4248893674730009,0.24728184318567448,0.6211661812505886,0.49540903013258564,0.2041416310500992,0.4936871590331108,0.20000362962100016,0.26718709012374375
2014-11-13,0.5756550145750409,0.676646447965987,0.4320671292219529,0.23996615389320053,0.6150939268110232,0.4969276570008301,0.18106004054611113,0.49736131603350653,0.1964820925001336,0.254326796337776
2014-11-14,0.5635915344675668,0.6887009689318287,0.43519807114797693,0.2447724593801921,0.6014353542644922,0.4848673930335372,0.17929675417941415,0.4998046554070421,0.20609676131532373,0.25570969940238286
2014-11-17,0.5678433838514444,0.6806404169048179,0.4346211855421379,0.24391966183235003,0.6024333992398874,0.4901421618294576,0.19231630849661863,0.5009561129269816,0.21663390343826783,0.2643440515425707
